#subsequence (s \in Sample : s ~ D)	freq(s,D)	freq(s,Sample)

9 -1 5 -1 3 -1 7 -1 8 -1 -2	397	1
1 8 -1 1 -1 8 9 -1 -2	1935	1
1 8 -1 1 5 -1 5 8 -1 7 -1 -2	946	1
4 5 -1 8 10 -1 1 5 -1 1 -1 1 2 -1 1 9 -1 3 9 -1 9 -1 10 -1 1 5 -1 -2	1	1
1 7 -1 1 4 -1 10 -1 5 -1 8 -1 8 9 -1 -2	45	1
5 -1 8 -1 7 -1 7 -1 1 -1 -2	961	1
7 -1 5 -1 1 -1 9 -1 4 -1 -2	353	1
1 -1 3 -1 8 -1 5 9 -1 1 -1 1 2 4 -1 -2	34	1
3 -1 5 6 -1 1 -1 8 9 -1 -2	59	1
5 -1 1 -1 8 -1 8 9 -1 3 -1 -2	403	1
9 -1 9 -1 9 -1 8 -1 -2	2794	1
8 -1 1 -1 6 -1 1 7 -1 9 -1 -2	110	1
4 -1 3 8 -1 5 6 -1 -2	29	1
4 7 -1 1 7 -1 1 -1 7 -1 5 7 -1 2 -1 -2	63	1
5 -1 8 -1 7 -1 8 -1 1 5 -1 3 -1 5 7 -1 -2	102	1
8 -1 1 7 -1 1 -1 -2	1741	2
1 3 -1 8 -1 4 -1 1 -1 5 -1 8 -1 -2	90	1
9 -1 2 8 -1 2 7 9 -1 -2	443	1
5 -1 1 9 -1 1 5 -1 -2	2357	1
1 8 -1 1 -1 9 -1 -2	2416	1
5 -1 5 -1 2 -1 4 9 -1 -2	271	1
9 10 -1 1 7 -1 1 3 -1 1 2 -1 1 -1 2 -1 -2	27	1
1 3 7 -1 -2	607	1
3 7 -1 7 9 -1 -2	602	1
1 -1 1 5 -1 8 -1 2 9 -1 10 -1 1 -1 -2	85	1
2 -1 5 -1 4 5 -1 1 -1 10 -1 2 4 -1 -2	21	1
1 -1 2 4 -1 5 -1 2 -1 1 7 -1 2 7 -1 5 -1 -2	25	1
1 5 8 -1 10 -1 7 -1 1 -1 8 -1 2 7 -1 3 7 -1 -2	12	1
8 -1 2 4 -1 4 -1 5 -1 -2	162	1
8 9 -1 2 -1 -2	1512	1
1 -1 2 -1 7 -1 5 -1 -2	875	2
2 -1 7 8 -1 -2	1094	1
9 -1 5 7 -1 -2	2569	1
9 10 -1 9 -1 10 -1 -2	539	1
1 -1 2 4 -1 -2	386	2
5 -1 1 3 -1 5 7 -1 8 -1 2 -1 8 -1 1 9 -1 1 -1 -2	32	1
1 -1 1 -1 1 2 -1 7 -1 -2	775	1
5 9 -1 1 2 -1 7 -1 5 -1 7 -1 10 -1 6 7 -1 -2	5	1
1 7 -1 8 -1 3 -1 7 -1 9 -1 4 -1 9 -1 3 -1 -2	16	1
5 -1 8 -1 2 -1 4 5 -1 5 -1 5 -1 7 -1 -2	65	1
4 -1 8 -1 5 -1 1 5 -1 7 -1 1 7 -1 -2	125	1
4 5 -1 2 5 9 -1 2 -1 1 -1 8 -1 9 -1 4 -1 1 -1 2 4 -1 5 7 8 -1 -2	1	1
7 -1 5 -1 3 -1 1 -1 -2	616	1
1 3 5 -1 4 -1 -2	265	1
4 5 -1 7 -1 -2	676	1
1 9 -1 9 -1 5 -1 3 -1 -2	702	1
7 -1 2 9 -1 3 5 -1 8 -1 -2	203	1
3 7 -1 2 -1 10 -1 9 -1 8 -1 -2	54	1
2 5 -1 7 -1 -2	1251	1
4 -1 2 -1 -2	601	1
3 -1 5 -1 3 -1 -2	1135	1
3 -1 1 3 5 -1 -2	756	1
1 3 -1 5 9 -1 7 -1 3 -1 1 -1 -2	224	1
1 -1 2 9 -1 5 -1 4 5 -1 -2	240	1
4 8 -1 1 -1 5 -1 1 -1 -2	444	1
1 9 -1 3 -1 1 4 8 -1 -2	152	1
1 -1 5 -1 8 -1 8 -1 -2	2245	1
8 9 -1 5 9 -1 -2	2522	1
7 -1 5 9 -1 1 -1 -2	1911	1
6 -1 4 -1 1 3 10 -1 2 3 -1 1 10 -1 7 -1 1 -1 -2	1	1
9 -1 2 5 9 -1 7 9 -1 5 9 -1 7 9 -1 5 9 10 -1 9 10 -1 4 8 -1 9 -1 -2	3	1
8 -1 3 9 -1 1 -1 1 8 -1 5 9 -1 -2	305	1
2 -1 9 -1 1 -1 2 -1 7 -1 1 -1 -2	304	1
3 -1 5 7 8 -1 1 -1 3 4 5 -1 -2	66	1
2 -1 6 -1 2 -1 6 -1 5 -1 -2	44	1
9 -1 8 10 -1 1 9 -1 1 5 -1 -2	298	1
8 -1 9 -1 4 -1 -2	807	1
5 -1 4 -1 1 -1 1 2 -1 5 -1 5 7 8 -1 -2	79	1
8 -1 1 -1 4 -1 1 -1 3 -1 9 -1 -2	95	1
5 7 -1 1 -1 -2	2510	2
1 -1 2 -1 9 -1 2 7 -1 1 -1 9 -1 1 -1 1 -1 -2	82	1
2 -1 6 -1 1 -1 5 -1 2 -1 -2	66	1
2 -1 7 -1 5 -1 4 7 -1 4 -1 1 5 -1 -2	63	1
5 -1 5 -1 4 5 8 10 -1 -2	87	1
2 -1 7 -1 2 -1 -2	1188	1
3 4 -1 1 6 7 9 -1 10 -1 -2	12	1
1 -1 8 -1 1 -1 7 -1 7 -1 -2	1002	1
7 8 -1 1 -1 3 -1 7 -1 5 9 -1 9 -1 -2	170	1
1 7 -1 8 -1 1 2 -1 -2	707	1
7 -1 2 3 -1 2 10 -1 1 8 10 -1 1 -1 4 -1 3 -1 -2	5	1
4 -1 2 -1 9 -1 1 9 -1 -2	278	1
6 -1 3 9 -1 1 -1 9 -1 -2	79	1
7 -1 1 -1 3 -1 1 -1 9 -1 -2	447	1
1 5 -1 2 -1 4 -1 9 -1 9 -1 -2	219	1
2 -1 5 -1 5 -1 1 8 -1 4 -1 -2	181	1
1 2 -1 9 -1 1 10 -1 -2	244	1
2 -1 9 -1 5 9 -1 2 7 -1 9 -1 4 5 7 9 -1 2 -1 3 -1 -2	8	1
9 -1 8 -1 5 -1 5 10 -1 1 -1 1 7 -1 10 -1 8 -1 5 9 -1 -2	11	1
9 -1 1 -1 3 -1 8 -1 1 -1 7 -1 1 -1 -2	151	1
7 -1 3 -1 7 -1 1 8 -1 -2	419	1
1 -1 1 2 -1 8 -1 -2	1147	1
2 -1 10 -1 1 -1 1 5 -1 5 -1 1 -1 -2	114	1
5 10 -1 2 -1 9 10 -1 -2	180	1
9 -1 1 -1 8 -1 2 9 -1 1 -1 7 -1 1 -1 -2	183	1
2 -1 7 8 9 -1 -2	818	1
5 -1 5 8 -1 1 -1 -2	2556	1
10 -1 8 -1 9 -1 9 -1 -2	530	1
1 -1 1 -1 7 -1 5 -1 5 -1 -2	1367	1
1 -1 4 -1 2 -1 -2	466	1
5 -1 4 5 -1 9 -1 1 8 -1 1 7 -1 1 -1 1 -1 1 8 -1 -2	46	1
3 8 -1 10 -1 2 -1 1 -1 8 -1 7 -1 8 -1 -2	21	1
7 -1 1 -1 1 -1 3 -1 5 -1 -2	449	1
2 9 -1 9 -1 9 -1 5 7 8 -1 8 -1 5 -1 2 -1 9 -1 -2	70	1
10 -1 3 4 -1 1 -1 10 -1 -2	44	1
5 -1 7 8 -1 1 8 -1 7 -1 4 8 -1 -2	158	1
1 6 -1 1 9 -1 1 5 -1 -2	190	1
1 8 -1 5 -1 3 -1 -2	781	1
7 8 -1 2 9 -1 7 -1 5 9 -1 -2	416	1
1 -1 2 8 9 -1 8 -1 1 3 9 -1 1 -1 -2	122	1
8 9 -1 4 8 -1 5 9 -1 6 9 -1 1 7 -1 -2	24	1
2 -1 1 7 -1 5 10 -1 5 -1 -2	164	1
8 9 -1 3 8 -1 1 5 -1 8 -1 -2	399	1
5 -1 3 -1 6 8 -1 1 9 -1 5 -1 1 8 -1 -2	27	1
2 -1 8 -1 1 -1 1 -1 9 -1 8 -1 -2	422	1
10 -1 2 -1 -2	542	1
4 -1 5 -1 6 -1 -2	118	1
3 -1 3 -1 3 5 -1 -2	854	1
1 8 -1 5 9 -1 -2	2223	2
8 -1 7 -1 8 -1 9 -1 1 2 -1 2 -1 5 -1 -2	139	1
2 -1 2 10 -1 3 -1 1 -1 -2	67	1
6 8 -1 2 7 8 9 -1 2 5 -1 4 -1 4 -1 1 3 -1 -2	6	1
10 -1 3 -1 8 -1 6 7 9 10 -1 2 -1 5 -1 1 7 -1 9 -1 -2	3	1
1 5 -1 9 -1 2 -1 7 9 10 -1 -2	119	1
3 -1 5 9 -1 4 -1 4 -1 4 -1 2 -1 -2	30	1
1 -1 1 8 -1 8 -1 -2	2734	1
1 7 -1 9 -1 8 -1 -2	1616	1
1 2 -1 3 8 -1 8 9 -1 1 9 -1 -2	196	1
7 -1 4 -1 4 -1 2 -1 -2	216	1
7 -1 7 8 -1 -2	2301	1
1 -1 1 5 -1 3 -1 -2	966	1
9 -1 1 -1 5 -1 1 5 -1 -2	2192	1
10 -1 3 -1 4 -1 -2	92	1
3 -1 8 -1 10 -1 1 7 -1 3 5 -1 4 9 -1 5 -1 1 3 -1 -2	5	1
3 -1 8 -1 1 -1 7 8 -1 4 -1 -2	111	1
8 -1 9 -1 2 9 -1 -2	1182	1
1 -1 9 -1 3 -1 1 -1 8 -1 1 -1 -2	356	1
5 9 -1 3 -1 4 -1 5 -1 5 -1 -2	160	1
1 -1 9 -1 1 5 -1 1 2 9 -1 -2	663	1
1 -1 1 -1 10 -1 2 -1 1 10 -1 -2	119	1
8 -1 7 -1 2 -1 -2	1131	1
1 -1 3 8 -1 5 -1 2 -1 -2	297	1
7 -1 9 -1 9 -1 9 -1 8 -1 -2	1288	1
9 -1 1 -1 2 -1 7 -1 -2	888	1
2 4 -1 1 8 -1 -2	264	2
1 -1 1 5 7 -1 -2	1870	1
9 -1 1 9 -1 7 -1 -2	2114	1
2 -1 3 4 -1 1 4 5 -1 -2	68	1
1 -1 9 -1 5 -1 7 -1 2 5 -1 1 9 -1 8 -1 8 -1 -2	89	1
10 -1 9 -1 10 -1 10 -1 -2	410	1
9 -1 7 -1 7 -1 -2	2751	2
1 7 -1 5 -1 1 -1 -2	2001	1
2 -1 9 -1 1 -1 8 -1 1 8 -1 -2	573	1
1 -1 4 7 -1 1 5 -1 7 -1 -2	290	1
8 -1 1 -1 2 5 -1 8 -1 2 10 -1 -2	83	1
8 -1 1 -1 8 -1 1 -1 -2	2508	1
4 -1 7 -1 8 10 -1 2 5 -1 7 10 -1 3 -1 2 -1 7 -1 -2	3	1
2 7 -1 3 9 -1 2 3 -1 1 4 -1 1 -1 -2	26	1
7 -1 9 -1 2 9 -1 -2	1048	1
1 -1 1 10 -1 1 -1 6 -1 2 6 -1 -2	15	1
8 -1 1 5 -1 4 7 -1 8 9 -1 2 9 -1 -2	85	1
9 -1 10 -1 7 -1 1 -1 -2	477	1
1 -1 1 -1 5 -1 1 -1 -2	3099	1
1 -1 5 -1 3 -1 10 -1 -2	213	1
5 -1 1 -1 1 7 -1 -2	2036	1
3 -1 2 8 -1 5 -1 -2	393	1
7 -1 10 -1 7 -1 2 -1 -2	243	1
7 -1 2 5 8 -1 5 8 -1 2 -1 -2	367	1
5 -1 1 -1 2 -1 1 9 -1 -2	963	1
1 -1 5 -1 1 -1 10 -1 1 -1 8 -1 9 -1 5 -1 -2	86	1
1 -1 1 7 8 -1 2 -1 2 5 9 -1 2 5 -1 5 -1 5 -1 2 4 -1 1 7 -1 8 -1 1 2 -1 -2	1	1
10 -1 5 -1 2 -1 -2	411	1
9 -1 8 -1 6 -1 10 -1 7 -1 -2	31	1
5 -1 1 -1 9 -1 9 -1 9 -1 5 -1 -2	1292	1
1 -1 4 -1 9 -1 -2	891	1
7 -1 1 7 -1 -2	2576	2
9 -1 9 -1 1 -1 5 -1 1 -1 8 -1 1 -1 -2	579	1
1 4 -1 8 -1 1 -1 4 9 -1 1 7 -1 7 -1 10 -1 -2	18	1
3 -1 1 9 -1 1 -1 1 3 5 -1 -2	381	1
1 -1 2 7 -1 8 -1 5 8 -1 -2	449	1
1 -1 7 -1 1 7 -1 1 -1 1 -1 -2	1125	1
4 -1 4 -1 3 -1 1 7 -1 8 -1 5 -1 4 -1 9 -1 -2	11	1
4 5 -1 4 -1 6 -1 4 6 -1 3 9 -1 1 9 -1 9 10 -1 -2	1	1
5 -1 3 -1 7 -1 -2	891	1
1 -1 1 -1 10 -1 -2	911	2
3 -1 1 5 -1 9 -1 5 -1 -2	701	1
1 8 -1 1 -1 5 7 -1 3 -1 4 -1 1 8 -1 -2	52	1
8 -1 9 -1 5 -1 7 -1 -2	1606	1
1 -1 3 9 -1 1 -1 3 4 -1 -2	125	1
5 -1 1 -1 8 -1 5 -1 -2	2359	1
5 -1 7 8 9 -1 1 -1 5 -1 3 5 8 -1 1 5 -1 8 9 -1 -2	69	1
7 -1 4 -1 1 2 -1 -2	271	1
5 -1 4 -1 9 -1 -2	930	1
1 5 9 -1 1 8 -1 1 -1 -2	1540	1
1 8 -1 1 -1 2 -1 1 -1 5 -1 2 5 -1 -2	278	1
1 5 -1 1 -1 2 -1 2 -1 9 -1 -2	563	1
7 -1 1 9 -1 9 -1 9 -1 -2	1642	1
2 -1 2 -1 4 7 -1 1 -1 7 -1 5 6 9 -1 -2	7	1
1 8 -1 1 -1 2 -1 -2	1230	1
9 -1 8 -1 1 -1 1 -1 8 -1 -2	1511	1
4 -1 2 -1 3 -1 9 -1 1 4 8 -1 -2	42	1
1 -1 7 -1 5 8 -1 10 -1 -2	330	1
2 -1 2 -1 8 -1 2 -1 8 -1 -2	567	1
8 9 -1 8 -1 2 9 -1 9 -1 7 -1 -2	411	1
10 -1 1 -1 9 -1 1 5 -1 5 -1 5 -1 9 -1 9 -1 -2	92	1
1 -1 1 -1 7 -1 2 -1 8 9 -1 -2	457	1
6 -1 7 -1 2 7 -1 7 -1 1 7 -1 -2	34	1
3 -1 7 8 -1 -2	722	1
4 7 -1 7 8 -1 4 8 -1 -2	221	1
5 -1 8 -1 9 -1 3 -1 1 -1 8 -1 -2	332	1
1 5 8 -1 8 -1 10 -1 1 -1 8 -1 1 -1 -2	175	1
5 -1 4 9 -1 8 -1 8 9 -1 -2	390	1
8 -1 1 -1 1 4 -1 1 5 10 -1 -2	97	1
10 -1 1 8 -1 1 -1 -2	620	1
1 -1 1 -1 2 5 -1 -2	1329	1
7 -1 9 -1 9 -1 9 -1 2 -1 1 -1 8 -1 -2	222	1
2 -1 8 9 -1 5 -1 7 -1 1 -1 9 -1 1 -1 1 2 -1 -2	69	1
1 -1 5 -1 10 -1 4 -1 -2	183	1
9 -1 1 -1 1 5 -1 -2	2804	2
2 3 5 -1 8 -1 2 9 -1 8 -1 1 -1 2 9 -1 -2	67	1
10 -1 1 -1 7 9 -1 -2	472	1
4 -1 5 9 -1 3 5 -1 -2	231	1
7 -1 9 -1 1 8 -1 3 -1 -2	459	1
5 6 -1 1 -1 1 -1 5 8 -1 -2	155	1
1 -1 9 -1 9 -1 1 -1 2 -1 -2	905	1
1 8 -1 1 -1 10 -1 1 -1 -2	486	1
1 -1 2 -1 5 -1 3 -1 9 -1 4 9 -1 -2	53	1
7 8 -1 7 10 -1 -2	397	1
4 7 -1 2 -1 5 9 -1 -2	215	1
1 2 -1 8 -1 2 -1 4 5 7 -1 -2	95	1
9 -1 1 -1 5 -1 1 -1 4 -1 -2	500	1
9 -1 1 10 -1 1 -1 -2	634	1
7 8 -1 7 9 -1 -2	1639	1
1 -1 1 3 9 -1 3 -1 4 -1 4 5 -1 1 5 -1 1 5 -1 -2	26	1
6 -1 8 -1 5 6 9 -1 5 -1 -2	94	1
9 -1 8 -1 9 -1 7 -1 -2	1735	1
5 8 -1 4 -1 5 -1 8 9 -1 1 -1 5 -1 -2	185	1
2 -1 2 -1 10 -1 -2	372	1
1 7 9 -1 8 -1 1 4 -1 -2	296	1
5 8 -1 5 8 -1 -2	3119	1
5 -1 4 -1 1 -1 8 -1 3 -1 4 -1 5 8 -1 -2	40	1
9 -1 3 -1 1 -1 4 -1 3 -1 -2	118	1
3 -1 1 -1 5 -1 1 -1 -2	883	1
9 -1 2 8 -1 -2	1330	1
9 -1 6 -1 8 -1 8 -1 3 -1 -2	55	1
8 -1 3 5 -1 9 -1 1 -1 9 -1 7 8 -1 5 -1 -2	113	1
5 -1 2 -1 8 -1 1 -1 -2	1038	1
3 -1 5 8 -1 7 -1 5 -1 6 9 -1 1 7 -1 3 -1 -2	7	1
1 -1 1 4 -1 3 5 8 -1 4 7 -1 8 -1 1 -1 1 9 -1 9 -1 -2	10	1
3 7 -1 1 -1 -2	724	1
5 -1 1 -1 1 5 -1 7 -1 -2	1655	1
3 8 -1 1 -1 4 8 -1 1 8 -1 9 -1 -2	85	1
5 -1 7 10 -1 9 -1 -2	421	1
1 5 -1 10 -1 2 7 -1 5 9 -1 9 -1 1 -1 9 -1 9 -1 8 -1 5 9 -1 -2	7	1
3 5 -1 3 -1 1 2 -1 -2	331	1
5 -1 1 -1 8 -1 4 -1 9 -1 8 10 -1 5 8 -1 -2	34	1
9 -1 5 -1 8 -1 5 -1 -2	2391	1
2 -1 7 -1 1 -1 1 -1 8 -1 -2	523	1
4 9 -1 2 -1 -2	444	1
5 8 9 -1 1 9 -1 -2	1834	1
5 10 -1 8 -1 -2	697	1
1 -1 1 -1 7 -1 8 -1 3 9 -1 9 -1 9 -1 5 -1 7 -1 2 -1 1 -1 -2	3	1
5 -1 8 -1 5 9 -1 -2	2514	1
1 -1 1 -1 1 -1 1 -1 7 -1 -2	1580	1
1 -1 3 7 8 9 -1 4 -1 5 -1 5 -1 -2	64	1
1 -1 1 3 -1 10 -1 -2	261	1
8 -1 9 -1 8 -1 -2	3327	1
9 -1 7 -1 7 -1 3 7 -1 7 -1 8 -1 1 -1 7 8 9 -1 -2	32	1
1 8 -1 5 -1 8 9 -1 9 -1 9 -1 -2	995	1
3 9 -1 1 -1 10 -1 1 3 8 -1 1 8 -1 -2	49	1
9 -1 5 6 8 -1 5 -1 3 -1 2 5 -1 9 -1 -2	19	1
5 8 9 -1 10 -1 -2	570	1
3 -1 1 5 -1 6 9 -1 4 -1 1 5 -1 4 -1 1 2 7 -1 -2	6	1
10 -1 5 -1 7 -1 2 -1 9 -1 -2	159	1
5 -1 8 -1 7 -1 1 -1 -2	1564	1
5 -1 1 -1 7 -1 3 4 -1 1 -1 -2	98	1
8 -1 5 -1 1 8 -1 -2	2424	1
9 -1 1 -1 9 -1 9 -1 -2	3168	1
1 5 -1 7 -1 7 9 -1 -2	1428	1
1 9 -1 8 -1 9 -1 9 -1 5 -1 -2	1300	1
2 -1 7 -1 2 10 -1 8 -1 8 -1 2 5 -1 -2	49	1
8 -1 8 -1 2 -1 7 10 -1 9 -1 -2	118	1
1 -1 1 8 -1 5 9 -1 -2	1854	1
7 9 -1 9 -1 1 -1 -2	2039	2
1 5 8 -1 1 3 9 -1 -2	501	1
3 5 -1 1 9 -1 -2	843	1
4 5 8 -1 6 8 -1 9 -1 4 -1 -2	27	1
1 5 -1 1 -1 4 -1 3 -1 -2	212	1
7 -1 1 -1 9 -1 8 -1 -2	1567	1
5 -1 1 -1 1 9 -1 5 -1 -2	2215	1
3 7 9 -1 10 -1 -2	188	1
1 9 -1 3 6 -1 9 -1 6 7 -1 -2	25	1
7 10 -1 3 -1 3 -1 -2	136	1
4 -1 1 7 -1 5 -1 7 -1 5 -1 -2	259	1
1 5 -1 3 10 -1 1 -1 -2	158	1
5 9 -1 7 -1 1 -1 2 3 -1 8 -1 6 -1 2 8 9 -1 1 -1 3 -1 -2	2	1
5 -1 3 -1 5 8 -1 1 -1 7 -1 5 10 -1 -2	58	1
3 -1 5 -1 5 -1 1 -1 7 -1 -2	467	1
5 -1 8 -1 5 -1 1 -1 1 -1 -2	1652	1
1 -1 1 -1 1 -1 1 -1 5 -1 -2	2332	1
1 5 -1 2 -1 -2	1709	1
9 -1 4 5 -1 2 10 -1 9 10 -1 8 -1 3 -1 5 7 -1 3 -1 3 -1 -2	1	1
3 -1 1 -1 1 -1 1 5 -1 8 -1 2 -1 -2	155	1
7 -1 10 -1 5 -1 7 8 -1 -2	330	1
5 -1 2 -1 4 -1 2 -1 4 7 10 -1 -2	18	1
1 -1 7 -1 3 8 -1 -2	544	1
1 4 -1 4 -1 -2	815	1
5 7 -1 1 5 -1 2 -1 7 -1 10 -1 2 -1 -2	68	1
9 -1 9 -1 1 -1 5 -1 -2	2735	1
1 5 -1 3 -1 1 -1 5 8 -1 -2	580	1
7 -1 9 -1 1 9 -1 5 -1 7 -1 2 -1 -2	310	1
5 8 -1 9 -1 3 -1 2 8 -1 10 -1 1 3 -1 -2	27	1
4 6 -1 1 -1 3 8 -1 9 -1 3 -1 -2	8	1
1 -1 3 10 -1 -2	230	1
5 -1 5 -1 1 8 9 -1 4 7 -1 -2	203	1
1 -1 9 -1 7 -1 1 -1 -2	1879	1
9 -1 1 5 8 -1 2 -1 5 8 -1 -2	591	1
1 -1 1 -1 1 8 -1 8 -1 -2	2115	1
1 5 -1 1 8 -1 -2	2556	1
8 -1 8 9 -1 5 9 -1 -2	2029	2
5 -1 2 9 -1 1 -1 10 -1 8 -1 -2	148	1
1 7 8 -1 1 -1 -2	1559	1
6 -1 1 2 6 -1 -2	76	1
10 -1 8 -1 4 -1 2 -1 1 -1 3 -1 -2	20	1
1 -1 3 -1 5 -1 8 -1 9 -1 1 9 -1 -2	297	1
9 10 -1 1 -1 1 -1 8 -1 5 -1 -2	281	1
9 -1 1 3 -1 7 9 -1 1 -1 -2	398	1
9 -1 1 -1 4 5 -1 1 6 -1 1 3 -1 1 -1 -2	14	1
2 -1 2 6 -1 1 -1 -2	81	1
1 3 -1 2 -1 5 -1 9 -1 -2	336	1
2 -1 1 -1 8 9 -1 5 -1 1 -1 4 10 -1 2 9 -1 8 -1 2 5 -1 5 -1 7 9 -1 -2	1	1
2 -1 5 -1 3 8 -1 1 5 7 -1 2 7 8 -1 8 -1 9 -1 1 -1 1 -1 -2	7	1
5 9 -1 5 8 -1 2 5 8 -1 -2	679	1
1 9 -1 1 5 -1 4 9 -1 4 -1 4 -1 9 -1 -2	98	1
3 8 -1 2 8 -1 7 -1 7 -1 1 8 -1 -2	106	1
7 -1 8 -1 2 -1 8 -1 8 -1 8 -1 -2	375	1
1 7 -1 5 -1 1 -1 2 -1 -2	766	1
4 6 -1 7 -1 6 -1 2 -1 3 -1 1 3 9 -1 -2	3	1
3 7 -1 1 -1 3 5 -1 -2	407	1
9 -1 4 9 -1 2 -1 7 -1 -2	229	1
2 -1 1 -1 2 -1 -2	1635	2
1 -1 8 -1 1 4 -1 1 7 -1 1 5 -1 4 -1 -2	78	1
1 -1 1 9 -1 9 -1 5 9 -1 1 -1 -2	1381	1
1 3 -1 1 4 -1 1 -1 4 -1 -2	137	1
7 -1 8 -1 8 10 -1 5 -1 -2	293	1
3 -1 2 9 -1 -2	581	1
5 -1 8 -1 1 3 -1 1 -1 1 -1 1 8 -1 5 -1 -2	158	1
1 4 -1 1 -1 1 -1 -2	813	1
8 -1 8 -1 10 -1 3 -1 -2	207	1
2 -1 2 -1 5 -1 -2	1747	1
2 -1 9 -1 1 -1 1 -1 9 -1 -2	865	1
5 -1 1 10 -1 2 6 -1 5 9 -1 -2	20	1
5 -1 5 -1 1 -1 2 -1 10 -1 -2	224	1
1 -1 3 9 -1 5 -1 -2	841	1
5 -1 9 -1 1 8 -1 -2	2180	1
4 -1 8 -1 4 5 -1 5 -1 8 -1 3 -1 -2	60	1
1 2 5 -1 8 -1 -2	1003	1
2 -1 6 -1 7 -1 8 -1 8 -1 -2	70	1
4 -1 4 -1 1 9 -1 -2	621	1
3 -1 8 -1 1 8 -1 -2	789	1
8 -1 1 8 -1 3 4 -1 4 -1 7 -1 9 -1 -2	41	1
7 -1 2 3 -1 8 -1 2 -1 -2	182	1
8 -1 5 -1 10 -1 -2	723	1
4 5 9 -1 2 5 -1 9 -1 -2	255	1
1 -1 8 -1 5 -1 1 -1 8 -1 5 -1 -2	1006	1
3 -1 8 -1 1 -1 1 -1 9 -1 7 -1 -2	238	1
1 3 10 -1 10 -1 -2	143	1
1 -1 1 -1 5 7 -1 -2	2045	1
4 -1 1 -1 1 -1 3 -1 -2	255	1
1 4 -1 4 -1 8 -1 7 -1 -2	282	1
8 -1 1 -1 7 -1 -2	2164	1
2 -1 1 -1 1 8 -1 -2	1180	1
5 7 -1 5 -1 5 -1 -2	2590	1
8 9 -1 1 5 -1 1 -1 -2	1789	1
5 9 -1 8 -1 8 -1 8 -1 -2	1852	1
5 -1 1 -1 5 -1 6 -1 -2	255	1
1 3 -1 5 -1 4 7 -1 7 -1 8 -1 -2	77	1
9 -1 7 -1 1 5 9 -1 2 -1 -2	612	1
9 -1 1 -1 9 10 -1 6 -1 6 -1 4 -1 -2	5	1
5 6 -1 1 4 -1 2 -1 10 -1 5 9 -1 2 7 -1 -2	5	1
1 -1 5 -1 9 -1 1 8 -1 -2	1735	1
7 8 -1 8 -1 2 -1 2 -1 -2	532	1
5 -1 1 -1 2 5 6 9 -1 -2	61	1
9 -1 3 8 -1 8 -1 -2	744	1
3 -1 5 -1 9 -1 3 -1 -2	733	1
4 -1 9 -1 3 -1 1 -1 5 -1 -2	183	1
2 -1 3 9 -1 2 -1 -2	404	1
1 -1 1 9 -1 8 -1 -2	2478	1
10 -1 7 -1 4 -1 10 -1 4 -1 5 -1 7 -1 9 -1 2 5 10 -1 1 -1 4 7 9 -1 -2	1	1
8 -1 3 -1 8 -1 1 5 -1 8 -1 5 -1 -2	296	1
3 10 -1 2 -1 1 10 -1 8 -1 6 9 -1 -2	6	1
9 -1 2 8 -1 7 -1 1 2 -1 -2	382	1
7 -1 1 2 9 -1 5 -1 9 -1 -2	541	1
8 -1 5 -1 9 -1 1 -1 -2	2095	1
1 9 -1 2 10 -1 1 -1 7 10 -1 -2	80	1
7 -1 1 -1 5 -1 4 -1 -2	501	1
1 -1 7 -1 1 7 -1 -2	2083	1
1 9 -1 7 -1 1 -1 9 -1 1 4 10 -1 5 -1 -2	32	1
5 8 -1 8 -1 7 -1 -2	1884	1
9 -1 2 9 -1 1 -1 -2	1341	1
1 -1 4 7 -1 5 -1 4 7 -1 5 -1 -2	141	1
9 -1 5 -1 4 -1 -2	939	1
8 -1 1 -1 5 -1 1 5 -1 3 7 -1 8 -1 -2	160	1
8 -1 1 -1 3 -1 5 -1 -2	739	1
1 3 -1 1 2 -1 4 -1 1 -1 -2	95	1
1 3 8 -1 6 -1 9 -1 1 7 8 -1 -2	39	1
3 -1 1 -1 1 -1 -2	1255	2
9 -1 4 7 -1 5 -1 1 -1 5 -1 4 -1 -2	117	1
4 9 -1 7 -1 4 -1 1 -1 -2	314	1
1 -1 4 9 -1 -2	854	2
1 -1 8 9 -1 1 -1 -2	2318	1
1 -1 8 -1 8 -1 -2	3305	2
1 -1 1 -1 9 -1 1 5 -1 -2	2230	1
2 5 -1 7 9 -1 1 -1 9 -1 -2	567	1
1 -1 8 9 -1 1 -1 1 -1 9 -1 7 -1 -2	553	1
5 -1 1 4 -1 9 -1 -2	656	1
1 5 -1 5 -1 7 -1 9 -1 5 -1 -2	1144	1
2 3 -1 3 -1 5 7 -1 1 -1 -2	164	1
5 -1 1 -1 4 -1 -2	948	1
10 -1 7 -1 8 -1 8 -1 -2	431	1
3 -1 9 -1 1 -1 -2	1115	1
5 -1 1 6 -1 -2	297	1
2 -1 2 5 9 -1 1 -1 5 -1 -2	647	1
5 -1 6 -1 6 -1 1 -1 -2	190	1
9 -1 1 -1 7 -1 7 8 -1 7 -1 7 -1 -2	453	1
3 -1 3 -1 8 -1 5 10 -1 2 8 -1 4 -1 -2	10	1
5 -1 1 5 8 -1 -2	2382	1
2 -1 6 -1 1 -1 1 -1 -2	108	1
1 7 -1 2 -1 5 -1 1 -1 2 5 -1 -2	361	1
